military.minjeng.ntpc.gov.tw,新北市軍人忠靈祠及武器公園,61.60.124.70,Microsoft-IIS/7.5
www.funeral2.ntpc.gov.tw,新北市政府殯葬管理處-電子輓聯,61.60.124.70,Microsoft-IIS/7.5
www.tfunscroll.ntpc.gov.tw,新北市政府殯葬管理處-電子輓聯,61.60.124.70,Microsoft-IIS/7.5
worship-online.ntpc.gov.tw,新北市電子追思,210.71.254.176,Microsoft-IIS/8.0
martyrs.ntpc.gov.tw,新北市忠烈祠,61.60.124.70,Microsoft-IIS/7.5
www.ntge.ntpc.gov.tw,"新北市全球商貿網 New Taipei Global Exzone",61.60.127.212,"Apache/2.4.12 (Win32) OpenSSL/1.0.1m PHP/5.6.11"
www.cfgis.ntpc.gov.tw,,61.60.127.180,
ntpciti.economic.ntpc.gov.tw,新北市傳統產業特色創新聯盟,219.84.199.82,Microsoft-IIS/8.5
www.cop.ntpc.gov.tw,新北市政府採購處,61.60.98.240,
ppp.pcc.gov.tw,,,
enweb.culture.ntpc.gov.tw,新莊文化藝術中心,61.60.124.70,Microsoft-IIS/7.5
jpweb.culture.ntpc.gov.tw,新莊文化藝術中心,61.60.124.70,Microsoft-IIS/7.5
www.tphcc.gov.tw,新北市立圖書館,203.64.154.21,Apache-Coyote/1.1
www.culture.ntpc.gov.tw,,61.60.124.70,
www.nwebmg.ntpc.gov.tw,,61.60.124.70,"Apache/2.2.29 (CentOS)"
old.ntpc.gov.tw,,,
www.imc.ntpc.gov.tw,新北市政府資訊中心,61.60.124.70,"Apache/2.2.29 (CentOS)"
tpmr.moj.gov.tw,"法務部More法狀元 關於我們",163.29.130.142,Microsoft-IIS/7.5
freecourse.ntpc.gov.tw,,61.60.127.57,
lkk.ntpc.gov.tw,新北市銀髮族服務網,61.60.124.70,"Apache/2.2.29 (CentOS)"
rdo.tycg.gov.tw,常見問答,163.29.253.55,Apache
grca.nat.gov.tw,GRCA政府憑證總管理中心,210.241.69.210,Apache
tour.tycg.gov.tw,桃園市政府觀光旅遊局行政資訊網,163.29.253.10,Apache
ebus.tycg.gov.tw,桃園市公車動態資訊系統,117.56.151.240,"Apache/2.2.22 (Debian)"
tcc.tycg.gov.tw,ATIS,61.60.10.111,Microsoft-IIS/7.0
en.vsip.tycg.gov.tw,"Taoyuan Virtual Science Industrial Park,",163.29.253.196,Microsoft-IIS/7.5
www.tyht.nat.gov.tw,桃園市桃科、環科、大潭工業區服務資訊網,163.29.253.196,Microsoft-IIS/7.5
wem.tyccc.gov.tw,桃園市立大溪木藝生態博物館,163.29.212.96,Microsoft-IIS/7.5
landuse.tycg.gov.tw,桃園市土地使用分區線上查詢及證明核發系統,,Microsoft-IIS/7.5
recreation.tycg.gov.tw,桃園勞工育樂中心,163.29.253.45,Microsoft-IIS/7.5
1950.tycg.gov.tw,消費者便民服務線上查詢系統,163.29.253.189,Microsoft-IIS/6.0
oes.tycg.gov.tw,桃園市政府就業服務處,163.29.253.55,Apache
gab.tycg.gov.tw,,163.29.253.55,
legal.tycg.gov.tw,,163.29.253.55,
agriculture.tycg.gov.tw,,163.29.253.55,
edb.tycg.gov.tw,,163.29.253.55,
urdb.tycg.gov.tw,,163.29.253.55,
ipb.tycg.gov.tw,,163.29.253.55,
traffic.tycg.gov.tw,首頁-桃園市政府交通局全球資訊網,163.29.253.195,Microsoft-IIS/7.5
sab.tycg.gov.tw,桃園市社會局,163.29.253.55,Apache
www.tyepb.gov.tw,桃園市政府環境保護局,163.29.143.93,Microsoft-IIS/7.5
cab.tycg.gov.tw,,163.29.253.55,
tycgpecdb.tycg.gov.tw,,,
visionhall.tycg.gov.tw,,211.21.158.4,
opendata.cwb.gov.tw,交通部中央氣象局-開放資料平臺,61.60.103.50,Apache-Coyote/1.1
property.tycg.gov.tw,桃園市政府財產管理系統-Login,163.29.253.155,Microsoft-IIS/7.5
fnsys.tycg.gov.tw,,163.29.253.128,Microsoft-IIS/6.0
shwoo.taipei.gov.tw,,163.29.157.89,Apache-Coyote/1.1
hcbbs.hsinchu.gov.tw,,,
go2pc.hsinchu.gov.tw,,,
e999.hsinchu.gov.tw,新竹縣政府雲端e999,163.29.185.171,Microsoft-IIS/7.0
taiwancomic.hsinchu.gov.tw,"首頁 - 台灣漫畫夢工場",103.17.9.83,nginx
regis.hsinchu.gov.tw,新竹縣政府-住宅及不動產資訊服務網,163.29.185.185,Microsoft-IIS/7.5
taiwanarmap.moi.gov.tw,,210.69.35.40,Microsoft-IIS/6.0
stat.hchg.gov.tw,新竹縣政府統計資訊服務網,163.29.185.165,Microsoft-IIS/6.0
ey.gov.tw,,,
e-dictionary.apc.gov.tw,,60.248.89.123,
lcs.hchg.gov.tw,新竹縣政府地籍清理專區,163.29.185.187,Microsoft-IIS/6.0
hchgetw.land.nat.gov.tw,,210.71.181.19,Microsoft-IIS/7.5
ccs.land.moi.gov.tw,"::: 地政電子資料流通服務網 :::",210.241.18.225,Apache-Coyote/1.1
landuse.hsinchu.gov.tw,都市計畫土地使用分區查詢及核發資訊系統,163.29.185.174,Microsoft-IIS/7.0
div.land.moi.gov.tw,,210.69.87.229,Apache-Coyote/1.1
mas.most.gov.tw,科學園區行動精靈,223.200.167.10,Apache-Coyote/1.1
longcare.hcshb.gov.tw,新竹縣長期照顧管理中心,163.29.185.162,Microsoft-IIS/7.0
firevideo.hsinchu.gov.tw,新竹縣政府消防局影音網站-首頁,163.29.185.157,firevideo.hsinchu.gov.tw
disaster.hsinchu.gov.tw,新竹縣政府消防局,163.29.185.157,fire.hsinchu.gov.tw
moe.familyedu.moe.gov.tw,,140.111.14.141,
submit.familyedu.moe.gov.tw,HIS,140.111.14.142,Microsoft-IIS/7.5
moe.senioredu.moe.gov.tw,教育部樂齡學習網,140.111.34.123,Apache
www.moefes.moe.gov.tw,,140.111.14.158,
www.hukuo.gov.tw,,,
www.hlyl.gov.tw,花蓮縣玉里鎮公所,117.56.214.47,Apache
jp.hccg.gov.tw,歡迎光臨新竹市政府全球資訊網日文網,163.29.137.16,Apache
dep-tourism-en.hccg.gov.tw,"Department of Tourism Hsinchu City Goverment",163.29.137.16,Apache
www.sipa.gov.tw,"Hsinchu Science Park",61.57.48.45,
foreigner.hccg.gov.tw,,,
ihsinchu.hccg.gov.tw,iHsinchu-新竹免費無線上網服務,203.69.42.101,Microsoft-IIS/7.5
society-en.hccg.gov.tw,DOSA,163.29.137.16,Apache
webadm.hccg.gov.tw,新竹市政府網站共通平台,163.29.137.16,Apache
www.hccp.gov.tw,,163.29.33.135,Microsoft-IIS/6.0
dep-administration-en.hccg.gov.tw,"Department of General Affairs - --",163.29.137.16,Apache
iHsinchu.hccg.gov.tw,iHsinchu-新竹免費無線上網服務,203.69.42.101,Microsoft-IIS/7.5
volunteer.hcfd.gov.tw,歡迎光臨新竹市消防局-民力園地,202.39.150.4,Microsoft-IIS/6.0
training.hcfd.gov.tw,"新竹市消防教育訓練基地(Hsinch City Fire Training Facility)",203.69.42.97,Microsoft-IIS/7.5
fps1.nfa.gov.tw,,210.69.173.201,Apache-Coyote/1.1
car.hccepb.gov.tw,新竹市環境保護局-新竹市清運車便民查詢網,59.120.191.3,Microsoft-IIS/7.5
eoc.hcfd.gov.tw,,210.241.16.125,"Oracle-Application-Server-10g/10.1.2.0.2 Oracle-HTTP-Server"
dep-ethics.hccg.gov.tw,"政風處 - --",163.29.137.16,Apache
blind.mpb.gov.tw,,,
mlftax.gov.tw,苗栗縣政府稅務局租稅服務網,210.241.88.18,Apache
wood.mlc.gov.tw,三義木雕博物館,210.241.51.80,Microsoft-IIS/8.0
cultural.mlc.gov.tw,苗栗縣政府文化觀光局苗栗特色館,210.241.51.80,Microsoft-IIS/8.0
hakkaroundhouse.mlc.gov.tw,客家圓樓-苗栗縣政府文化觀光局,210.241.51.80,Microsoft-IIS/8.0
mcupec.mlc.gov.tw,苗栗縣城市規劃館-苗栗縣政府文化觀光局,210.241.51.80,Microsoft-IIS/8.0
epaper.mlc.gov.tw,"::苗栗縣政府文化觀光局- 線上貓裏藝文網站::",210.241.51.83,Microsoft-IIS/6.0
lib.mlc.gov.tw,"Microsoft Internet Information Services 8",210.241.51.80,Microsoft-IIS/8.0
nodrug.mlshb.gov.tw,苗栗縣政府毒品防制及心理衛生中心,203.65.77.207,Microsoft-IIS/6.0
tour.dahu.gov.tw,大湖鄉觀光網站,124.150.130.228,"PUMO NETWORK"
elearning.hakka.gov.tw,"歡迎蒞臨 哈客網路學院",117.56.166.6,Microsoft-IIS/8.0
hudong.xihu.gov.tw,湖東休閒農業區-湖東休閒農業區,60.248.117.26,Apache
tax.nat.gov.tw,歡迎光臨財政部電子申報繳稅服務,210.71.249.57,Apache
gsn-cert.nat.gov.tw,"GSN 政府網際服務網",203.74.210.157,Apache
tiprc.apc.gov.tw,臺灣原住民族圖書資訊中心,140.112.114.32,"Apache/2.2.11 (Win32) PHP/5.2.8"
old.miaoli-land.gov.tw,苗栗縣苗栗地政事務所地政便民資料查詢系統,117.56.154.122,Microsoft-IIS/6.0
ca.miaoli.gov.tw,,163.29.206.33,Microsoft-IIS/6.0
web-k0.miaoli.gov.tw,公告土地現值及公告地價,163.29.206.47,Apache-Coyote/1.1
www.changbin.gov.tw,臺東縣長濱鄉公所,117.56.143.242,Apache
storybook.nlpi.gov.tw,,,
das.ntl.gov.tw,"國立公共資訊圖書館 數位典藏服務網",192.192.47.131,Microsoft-IIS/6.0
www1.mlc.gov.tw,2005閱讀苗栗~探索貓裏的寶藏,210.241.51.81,Microsoft-IIS/6.0
chiayi.moc.gov.tw,嘉義文化創意產業園區,210.69.147.21,Microsoft-IIS/6.0
w3.chiayi.gov.tw,,163.29.100.16,
traveladm.chiayi.gov.tw,,163.29.100.40,
public.cyfd.gov.tw,"嘉義市政府消防局 - 人民線上申辦電子化系統",,Apache-Coyote/1.1
english.cichb.gov.tw,"Public Health Bureau,Chiayi City~News",59.125.231.11,Microsoft-IIS/7.0
web2.kctax.gov.tw,高雄市稅捐稽徵處地方稅宣導手冊,163.29.250.7,Microsoft-IIS/7.5
household.chiayi.gov.tw,嘉義市戶政服務網,163.29.100.10,
treebank.forest.gov.tw,::嘉義林區管理處::樹木銀行交流平台-捐贈或認養,223.200.90.182,
Alishan.forest.gov.tw,阿里山國家森林遊樂區團體遊客入園分流預約系統,223.200.90.182,
fun.chiayi.gov.tw,,163.29.100.48,
diabetes.cichb.gov.tw,嘉義市糖尿病共同照護網,59.125.231.11,Microsoft-IIS/7.0
tyart.tnc.gov.tw,總爺藝文中心-總爺藝文中心,96.44.173.62,Apache
www.nmtl.gov.tw,國立台灣文學館-首頁,210.69.147.125,Microsoft-IIS/8.5
www.tncsec.gov.tw,,210.69.147.125,Microsoft-IIS/8.5
www.tmcc.gov.tw,臺南市臺南文化中心,163.29.244.190,Microsoft-IIS/7.5
xinying-culture.tainan.gov.tw,新營文化中心,61.60.91.165,"Apache/2.2.15 (CentOS)"
soulangh.tnc.gov.tw,-蕭壠文化園區,96.44.173.62,Apache
fossil.tnc.gov.tw,"臺南市菜寮化石館 歡迎頁",61.60.91.165,"Apache/2.2.15 (CentOS)"
ystlmm-culture.tainan.gov.tw,葉石濤文學紀念館,61.60.91.165,"Apache/2.2.15 (CentOS)"
www.madou.gov.tw,臺南市麻豆區公所全球資訊網,163.29.141.2,Microsoft-IIS/7.5
sec.yongkangcity.gov.tw,,125.227.242.215,Apache
w2-culture.tainan.gov.tw,臺南市政府文化局,61.60.91.170,"Apache/2.2.11 (Unix) DAV/2 PHP/5.2.8 mod_apreq2-20051231/2.6.0 mod_perl/2.0.4 Perl/v5.10.0"
tmach-culture.tainan.gov.tw,臺南市文化資產管理處,210.69.40.219,Microsoft-IIS/7.5
tour-culture.tainan.gov.tw,"臺南行旅 臺南文化觀光網",61.60.91.170,"Apache/2.2.11 (Unix) DAV/2 PHP/5.2.8 mod_apreq2-20051231/2.6.0 mod_perl/2.0.4 Perl/v5.10.0"
tour.tainan.gov.tw,台南旅遊網,211.20.54.241,Microsoft-IIS/7.5
www.siraya-nsa.gov.tw,西拉雅國家風景區-系統訊息,211.79.201.14,Microsoft-IIS/7.0
style-culture.tainan.gov.tw,品味臺南-咱在地的故事,61.60.91.165,"Apache/2.2.15 (CentOS)"
tnatc.tmcc.gov.tw,臺南市文化中心,163.29.244.134,Microsoft-IIS/7.5
community-culture.tainan.gov.tw,臺南市社區總體營造資訊網,61.60.91.165,"Apache/2.2.15 (CentOS)"
publications.culture.tainan.gov.tw,,114.30.35.23,Apache
lane321.culture.tainan.gov.tw,,61.60.91.162,
newculture.tainan.gov.tw,,210.69.40.219,
oldisgood.tainan.gov.tw,"臺南市歷史老屋與歷史街區教育推廣補助計畫 - 好舊。好",103.17.11.108,Apache
"ystlmm-culture.tainan.gov.tw ",,,
trd.tnc.gov.tw,trd,61.60.91.172,"Apache/2.2.27 (Unix)"
opengov.tainan.gov.tw,台南開放政府平台,210.69.40.119,Microsoft-IIS/8.0
road.tainan.gov.tw,臺南市鋪面管理系統,210.69.40.145,Microsoft-IIS/7.5
oldtree.tainan.gov.tw,愛樹一生一世,203.66.168.90,Microsoft-IIS/6.0
broadbeam.tainan.gov.tw,臺南市寬頻管道管理系統,210.69.40.145,Microsoft-IIS/7.5
glocalgov.nat.gov.tw,,,
fhy2.wra.gov.tw,經濟部水利署防災資訊服務網,210.69.128.130,Microsoft-IIS/6.0
eoc.tncfd.gov.tw,,210.241.115.61,"Oracle-Application-Server-10g/10.1.2.0.0 Oracle-HTTP-Server"
trans.nfa.gov.tw,"Untitled Document",124.199.65.109,Microsoft-IIS/5.0
idbpark.moeaidb.gov.tw,台灣工業用地供給與服務資訊網-台灣工業用地供給與服務資訊網,202.39.150.7,Microsoft-IIS/8.5
e-services.tainan.gov.tw,臺南市線上申辦整合系統,210.69.40.58,Microsoft-IIS/8.0
www.sinhua.gov.tw,臺南市新化區公所,117.56.242.220,"Apache/2.2.0 (Fedora)"
www.sych.gov.tw,"新營區全球資訊網 Welcome to Sinying District Office",163.29.227.121,Microsoft-IIS/6.0
web2.tainan.gov.tw,,210.69.57.107,Microsoft-IIS/6.0
www.shanshang.gov.tw,,,
www.yongkangcity.gov.tw,臺南市永康區公所全球資訊網,124.199.101.111,Apache
www.tneast.gov.tw,台南市東區區公所,124.199.101.207,Apache
www.tnsouth.gov.tw,臺南市南區區公所,125.227.242.215,Apache
tnda.tncg.gov.tw,,210.69.40.63,
www.tnwcdo.gov.tw,台南市中西區公所,124.199.104.176,Microsoft-IIS/7.5
www.annan.gov.tw,臺南市安南區公所全球資訊網,125.227.242.215,Apache
www.tnanping.gov.tw,"安平區公所 全球資訊網",124.199.104.164,"Apache/2.2.0 (Fedora)"
tnhr.tncg.gov.tw,設置及應用電腦計畫審查系統,210.69.40.18,Microsoft-IIS/8.0
tour.tncg.gov.tw,,,
address.tncg.gov.tw,,,
www.tnepb.gov.tw,"臺南市政府環境保護局- Environmental Protection Bureau of Tainan City Government",211.79.190.19,Microsoft-IIS/7.0
vt.tainan.gov.tw,志願服務網,210.69.40.239,Microsoft-IIS/6.0
epb3.tainan.gov.tw,"臺南市政府環境保護局- Environmental Protection Bureau of Tainan City Government",211.79.190.26,Microsoft-IIS/6.0
old2.tnepb.gov.tw,"臺南市政府環境保護局- Environmental Protection Bureau of Tainan City Government",211.79.190.26,Microsoft-IIS/6.0
www.cns11643.gov.tw,,117.56.68.25,Apache-Coyote/1.1
m.dbnsa.gov.tw,"大鵬灣國家風景區　恒春半島旅遊 / 觀光資訊網",211.79.201.5,Microsoft-IIS/7.0
activity.dbnsa.gov.tw,"大鵬灣國家風景區 恆春半島旅遊 / 觀光資訊網",211.79.201.5,Microsoft-IIS/7.0
pda.freeway.gov.tw,國道高速公路,210.241.131.249,"Apache/2.4.7 (Ubuntu)"
kids.nmmba.gov.tw,".:: 國立海洋生物博物館 ::. 兒童網站",210.243.40.81,"Apache/2.2.22 (Ubuntu)"
whale.nmmba.gov.tw,鯨奇海洋-遊樂趣,210.243.41.50,Microsoft-IIS/8.5
artlight.nhclac.gov.tw,璞玉發光-首頁,210.69.147.125,Microsoft-IIS/8.5
www2.ylccb.gov.tw,"│  雲林縣政府文化處  │   Cultural Affairs Department, Yunlin County Government",210.69.47.7,Microsoft-IIS/7.5
creativetainan.culture.tainan.gov.tw,,122.147.183.228,
www.hengchun-house.gov.tw,屏東縣恆春戶政事務所>,61.218.231.138,"Apache/2.2.15 (CentOS)"
oec.nmmba.gov.tw,海洋教育中心,210.243.41.47,Microsoft-IIS/8.5
imediage.nmmba.gov.tw,海生館影音媒體管理系統,211.21.240.95,"Apache/2.4.7 (Ubuntu)"
image.nmmba.gov.tw,影像管理系統：首頁,210.243.41.73,"Apache/2.2.11 (Ubuntu) Phusion_Passenger/2.2.5"
apply.nmmba.gov.tw,國立海洋生物博物館,210.243.41.46,Microsoft-IIS/8.5
online.e-land.gov.tw,,210.69.148.10,
address.e-land.gov.tw,IIS7,210.69.148.31,Microsoft-IIS/7.0
DMC.e-land.gov.tw,宜蘭縣政府-數位媒體資料中心,210.69.148.65,Microsoft-IIS/7.5
luz.tcd.gov.tw,全國土地使用分區資料入口網,117.56.33.97,Microsoft-IIS/7.0
cons.e-land.gov.tw,宜蘭縣政府-建設處,210.69.148.14,Microsoft-IIS/8.5
openweb.e-land.gov.tw,SanfongWeb,210.69.148.48,Apache-Coyote/1.1
wwww.kmnp.gov.tw,"English | Kinmen National Park",210.69.32.224,Microsoft-IIS/7.5
aoaws.caa.gov.tw,,163.29.50.69,"Apache/2.2.16 (Debian)"
pwb.tcg.gov.tw,臺北市政府採購業務資訊網,210.69.61.189,Microsoft-IIS/7.5
pcces.pcc.gov.tw,網址轉換中...,210.69.177.77,Microsoft-IIS/8.5
kmgis.kinmen.gov.tw,,210.69.114.131,Microsoft-IIS/6.0
estate.kinmen.gov.tw,"Microsoft Internet Information Services 8",210.69.114.181,Microsoft-IIS/8.0
sportsys.kinmen.gov.tw,,210.69.114.55,Microsoft-IIS/8.0
tour.kinmen.gov.tw,歡迎光臨~金門縣觀光旅遊網,59.120.127.58,Microsoft-IIS/8.0
hysearch.taneeb.gov.tw,,163.29.57.13,Microsoft-IIS/6.0
erp.pcc.gov.tw,四年五千億計畫,210.69.177.166,
www.dahc.taipei.gov.tw,臺北市大安區健康服務中心,163.29.36.96,Microsoft-IIS/7.5
www.h1n1.gov.tw,,,
data.matsu-news.gov.tw,馬祖日報資料庫查詢,60.251.237.191,"Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.41"
dust.epa.gov.tw,行政院環保署－沙塵網站,223.200.80.179,Microsoft-IIS/8.5
mobile.matsu-nsa.gov.tw,馬祖國家風景區,211.79.207.176,Microsoft-IIS/7.0
www.ed.taipei.gov.tw,臺北市政府產業發展局,210.69.61.76,"Apache/2.2.29 (Unix)"
tcgwww.taipei.gov.tw,臺北市政府,163.29.36.96,Microsoft-IIS/7.5
erm.ib.gov.tw,,163.29.181.172,Apache
www.moeaidb.gov.tw,"工業局,經濟部工業局",163.29.20.35,
rms.epa.gov.tw,資源再利用管理資訊系統,223.200.80.142,Microsoft-IIS/7.5
bottomash.epa.gov.tw,"DISP 登入機制",223.200.80.142,Microsoft-IIS/7.5
pgo-klcgetw.land.nat.gov.tw,基隆市地政電傳資訊整合系統,210.71.181.11,Microsoft-IIS/7.0
pgo-e-landetw.land.nat.gov.tw,,210.71.181.16,Microsoft-IIS/7.0
pgo-hchgetw.land.nat.gov.tw,新竹縣地政電傳資訊整合系統,210.71.181.31,Microsoft-IIS/7.0
pgo-hccgetw.land.nat.gov.tw,,210.71.181.17,Microsoft-IIS/7.0
pgo-miaolietw.land.nat.gov.tw,苗栗縣地政電傳資訊整合系統,210.71.181.13,Microsoft-IIS/7.0
pgo-chcgetw.land.nat.gov.tw,彰化縣地政電傳資訊整合系統,210.71.181.29,Microsoft-IIS/7.0
pgo-nantouetw.land.nat.gov.tw,南投縣地政電傳資訊整合系統,210.71.181.31,Microsoft-IIS/7.0
pgo-cyhgetw.land.nat.gov.tw,嘉義縣地政電傳資訊整合系統,203.75.46.135,Microsoft-IIS/7.0
pgo-chiayietw.land.nat.gov.tw,嘉義市地政電傳資訊整合系統,203.75.46.136,Microsoft-IIS/7.0
pgo-hletw.land.nat.gov.tw,,210.71.181.40,Microsoft-IIS/7.0
pgo-taitungetw.land.nat.gov.tw,台東縣地政電傳資訊整合系統,203.75.46.137,Microsoft-IIS/7.0
pgo-tainanetw.land.nat.gov.tw,台南市地政電傳資訊整合系統,203.75.46.133,Microsoft-IIS/7.0
pgo-pthgetw.land.nat.gov.tw,,203.75.46.134,Microsoft-IIS/7.0
pgo-yunlinetw.land.nat.gov.tw,,210.71.181.15,Microsoft-IIS/7.0
khm.kcg.gov.tw,,,
ngis.nat.gov.tw,NGIS國土資訊網,60.251.19.134,Microsoft-IIS/7.5
www.currency.cbc.gov.tw,,210.69.120.252,Microsoft-IIS/8.5
landevp.kcg.gov.tw,高雄市地政局土地開發處,163.29.241.167,Apache
landhis.kcg.gov.tw,遠眺高雄-土地開發又一章,163.29.241.167,Apache
eqs-landp.kcg.gov.tw,"Apache Tomcat",163.29.242.85,Apache-Coyote/1.1
gisdawh.kcg.gov.tw,IIS7,163.29.241.170,Microsoft-IIS/7.0
es-landp.kcg.gov.tw,"Apache Tomcat",163.29.242.85,Apache-Coyote/1.1
kctl.kcg.gov.tw,IIS7,163.29.242.87,Microsoft-IIS/7.0
yanland.kcg.gov.tw,高雄市政府地政局鹽埕地政事務所,163.29.241.167,Apache
khhla.kcg.gov.tw,高雄市政府新興地政事務所,163.29.241.167,Apache
chience.kcg.gov.tw,高雄市政府前鎮地政事務所,163.29.241.167,Apache
smland.kcg.gov.tw,高雄市政府三民地政事務所,163.29.241.167,Apache
ntlao.kcg.gov.tw,高雄市政府楠梓地政事務所,163.29.241.167,Apache
gsland.kcg.gov.tw,高雄市政府岡山地政事務所,163.29.241.167,Apache
fongshan.kcg.gov.tw,高雄市政府地政局鳳山地政事務所,163.29.241.167,Apache
cishan.kcg.gov.tw,高雄市政府旗山地政事務所,163.29.241.167,Apache
renwu.kcg.gov.tw,高雄市政府仁武地政事務所,163.29.241.167,Apache
lujhu.kcg.gov.tw,高雄市政府路竹地政事務所,163.29.241.167,Apache
meinong.kcg.gov.tw,高雄市政府美濃地政事務所,163.29.241.167,Apache
dl-land.kcg.gov.tw,高雄市政府地政局大寮地政事務所,163.29.241.167,Apache
landpebook.kcg.gov.tw,電子書展示,163.29.241.169,Apache-Coyote/1.1
statistic.kcg.gov.tw,,163.29.241.173,Microsoft-IIS/6.0
app1999.kcg.gov.tw,1999高雄一指通,163.29.241.163,"Apache/2.2.12 (Linux/SUSE)"
81khexp.kcg.gov.tw,高雄市政府81石化氣爆重建資訊網,163.29.241.183,Microsoft-IIS/7.5
kssa.ks.gov.tw,,210.69.27.202,Apache-Coyote/1.1
safesex.kcg.gov.tw,高雄市政府社會局家庭暴力及性侵害防治中心,163.29.241.186,"Apache/2.2.3 (CentOS)"
cwsc.kcg.gov.tw,高雄市政府社會局兒童福利服務中心,163.29.241.186,"Apache/2.2.3 (CentOS)"
senior.kcg.gov.tw,《高雄市政府社會局長青綜合服務中心》現在位置：首頁,163.29.241.186,"Apache/2.2.3 (CentOS)"
barrier-free.kcg.gov.tw,高雄市政府社會局無障礙之家,163.29.241.186,"Apache/2.2.3 (CentOS)"
lovehome.kcg.gov.tw,高雄市政府社會局仁愛之家綜合服務網,163.29.241.183,Microsoft-IIS/7.5
www.play.gov.tw,"高雄市政府 社會局婦幼青少年活動中心",211.22.202.159,Microsoft-IIS/10.0
kaohsiungwomen.kcg.gov.tw,"高雄市婦女資源網  改版中",202.39.49.83,Microsoft-IIS/6.0
childcare.kcg.gov.tw,雄愛生囝仔‧FUN心育兒資源網_首頁,163.29.241.183,Microsoft-IIS/7.5
96kuas.kcg.gov.tw,高雄市政府經濟發展局,163.29.241.50,Microsoft-IIS/6.0
ksmes.kcg.gov.tw,高雄中小企業服務網,163.29.242.53,Microsoft-IIS/7.5
invest.kcg.gov.tw,高雄招商網,163.29.242.53,Microsoft-IIS/7.5
ksbc.kcg.gov.tw,高雄本洲產業園區服務中心,211.22.202.159,Microsoft-IIS/10.0
ops.kcg.gov.tw,IIS7,61.61.247.14,
www.etraining.gov.tw,,124.199.93.215,
opendoor.evta.gov.tw,錯誤訊息,124.199.93.131,Microsoft-IIS/7.5
www.tsvtc.gov.tw,,,
www.svtc.gov.tw,,163.29.115.2,
www.nvc.gov.tw,,,
www.cvtc.gov.tw,,,
www.tnvtc.gov.tw,,,
www.klsio.gov.tw,高雄市政府勞工局勞動檢查處,211.75.242.3,"Apache/2.2.29 (CentOS)"
recreation.kcg.gov.tw,"高雄市政府勞工局-勞工教育生活中心 - 首頁",210.61.12.111,Microsoft-IIS/7.5
openstudy.wda.gov.tw,,60.199.200.60,
cabueng.kcg.gov.tw,"Civil Affairs Bureau, Kaohsiung City Government Download",163.29.105.87,
temple.kcg.gov.tw,高雄市民政局宗教故事網,163.29.105.67,Microsoft-IIS/7.0
cabu3.kcg.gov.tw,,,
civil.kcg.gov.tw,高雄市道路門牌查詢網站,163.29.105.88,Microsoft-IIS/7.0
wpe.water.gov.tw,,,
www.tjia.gov.tw,TJIA_2012,23.97.60.100,Microsoft-IIS/7.5
www.chianan.gov.tw,,,
kms2-123.wrap.gov.tw,,,
mail.wrap.gov.tw,,,
www.mjac.moj.gov.tw,法務部矯正署,163.29.130.141,Microsoft-IIS/7.5
edocdl.caa.gov.tw,IIS7,210.241.93.183,Microsoft-IIS/7.5
web3.anws.gov.tw,,,
www.discuss.atc.gov.tw,交通部民用航空局民航人員訓練所,210.69.68.253,Microsoft-IIS/7.0
ati.atc.gov.tw,,,
km2.caa.gov.tw,,210.241.93.162,Apache-Coyote/1.1
english.dot.taipei.gov.tw,"Department of Transportation",163.29.36.96,Microsoft-IIS/7.5
idot.taipei.gov.tw,交通局行動版,163.29.36.96,Microsoft-IIS/7.5
www.pto.taipei.gov.tw,臺北市公共運輸處,163.29.36.96,Microsoft-IIS/7.5
atis.tpc.gov.tw,新北市即時交通資訊網,61.60.124.70,
102.tfd.gov.tw,,210.69.42.9,Microsoft-IIS/7.0
www.pma.taipei.gov.tw,臺北市停車管理工程處,163.29.36.96,Microsoft-IIS/7.5
dotstat.taipei.gov.tw,,210.69.61.121,Microsoft-IIS/6.0
tpcmv.thb.gov.tw,,210.69.58.73,
td.tcpd.gov.tw,臺北市政府警察局交通警察大隊,163.29.36.96,Microsoft-IIS/7.5
